<BOS> 私 たち は ボストン に 行 き 、 そこ に 一 週間 滞在 し た 。 <EOS>,we went to boston , where we stayed a week . <EOS>,we went to london place to place where we should . <EOS>
<BOS> 彼 ら に は １０ 歳 の 息子 が い る 。 <EOS>,they have a <UNK> son . <EOS>,they have ten years older . <EOS>
<BOS> 列車 は 出発 し よ う と し て い た 。 <EOS>,the train was about to leave . <EOS>,the train was about to start . <EOS>
<BOS> 私 は 彼 に その 金 を 払 っ た 。 <EOS>,<EOS>,<EOS>
<BOS> 私 は 今日 働 く 気 が し な い 。 <EOS>,<EOS>,<EOS>
<BOS> その 歌手 は <UNK> に な る だ ろ う 。 <EOS>,that singer is going to become popular . <EOS>,the singer will be made before a thing . <EOS>
<BOS> 我々 は 彼 に おおいに 期待 し て い る 。 <EOS>,we expect much of him . <EOS>,we expect him to help . <EOS>
<BOS> 彼 に 金 の 支払い を 要求 し た 。 <EOS>,<EOS>,<EOS>
<BOS> 彼女 は 幸せ で あ っ た よう だ 。 <EOS>,she seems to have been happy . <EOS>,she seems to have been happy . <EOS>
<BOS> 枝 を お ら な い で くださ い 。 <EOS>,don 't break the branches . <EOS>,don 't hang up your seat . <EOS>
<BOS> 私 は コーヒー が 飲 み た い 。 <EOS>,<EOS>,<EOS>
<BOS> 辞書 が 机 の 上 に あ る 。 <EOS>,there is a dictionary on the desk . <EOS>,the dictionary is on the desk . <EOS>
<BOS> 楽 に その 問題 が 解け た 。 <EOS>,it was easy for me to solve the problem . <EOS>,we found the problem was easy to solve . <EOS>
<BOS> すぐ 部屋 を 片付け な さ い 。 <EOS>,do your room at once . <EOS>,you must in the room . <EOS>
<BOS> その 男 は 立ち上が っ た 。 <EOS>,the man stood up . <EOS>,the man blushed . <EOS>
<BOS> 何 が 起こ ろ う と も 、 私 は 決心 を 変え な い 。 <EOS>,come what may ; <EOS>,nothing what happens , <EOS>
<BOS> 人生 に お い て 健康 ほど 大切 な もの は な い 。 <EOS>,nothing is more important in life than health . <EOS>,life is so precious as health . <EOS>
<BOS> 彼 は 結局 は 成功 する 事 を 確信 し て い る 。 <EOS>,he is sure of success in the end . <EOS>,he is sure of success in his own . <EOS>
<BOS> お 手数 を お かけ し て す み ま せ ん 。 <EOS>,<EOS>,<EOS>
<BOS> 私 は 彼 の <UNK> の 親切 が 忘れ られ な い 。 <EOS>,<EOS>,<EOS>
<BOS> あなた の 言 う こと に ある 程度 同意 し ま す 。 <EOS>,<EOS>,<EOS>
<BOS> 私 は 試験 に 合格 し トム も 合格 し た 。 <EOS>,<EOS>,<EOS>
<BOS> すぐ に 出 な けれ ば いけ ま せ ん か 。 <EOS>,must <EOS>,must <EOS>
<BOS> ここ で 待 っ て い て い て くださ い 。 <EOS>,please wait here . <EOS>,wait here for a while . <EOS>
<BOS> それ は 高価 すぎ て 私 に は 買え な い 。 <EOS>,it is too expensive for me to buy . <EOS>,that 's too expensive <EOS>
<BOS> その 赤ん坊 は 母親 に そっくり で あ っ た 。 <EOS>,the baby was the very image of his mother . <EOS>,the baby was a baby that had a baby . <EOS>
<BOS> 英語 は 私 達 に は やさし く な い 。 <EOS>,english is not easy for us . <EOS>,english is not easy for us to speak english . <EOS>
<BOS> 彼女 は そこ に 行 く と 主張 し た 。 <EOS>,she insisted on going there . <EOS>,she went there to go there . <EOS>
<BOS> 君 の 身長 は どれ くらい で す か 。 <EOS>,how tall are you ? <EOS>,how tall is your ? <EOS>
<BOS> この 箱 は 紙 で 出来 て い る 。 <EOS>,this box is made of paper . <EOS>,this box is made of mistakes . <EOS>
<BOS> 彼 は 元気 に 試合 に 参加 し た 。 <EOS>,he entered into the game with great spirit . <EOS>,he took part in the athletic . <EOS>
<BOS> 私 は 家 に い る つもり だ 。 <EOS>,<EOS>,<EOS>
<BOS> あの 生徒 が トム で す 。 <EOS>,that student is tom . <EOS>,that student is a student . <EOS>
<BOS> 余計 な お 節介 だ 。 <EOS>,go about your business . <EOS>,you are all the happy . <EOS>
<BOS> <UNK> よ う 。 <EOS>,let 's live it up ! <EOS>,let 's get up . <EOS>
<BOS> ある 日 、 その 男 たち が 彼 の 村 に 到着 し た 。 <EOS>,one day the men got to his village . <EOS>,one arrived one after another arrival . <EOS>
<BOS> 私 は 行 き た い から そこ へ 行 っ た の だ 。 <EOS>,<EOS>,<EOS>
<BOS> 君 を 好き に な ら ず に は い られ な かっ た 。 <EOS>,<EOS>,<EOS>
<BOS> 彼 は タバコ を 吸 う の を やめ ま し た 。 <EOS>,he stopped smoking . <EOS>,he stopped smoking . <EOS>
<BOS> 私 の こと は 心配 し な い で 下さ い 。 <EOS>,don 't trouble about me . <EOS>,don 't worry about me . <EOS>
<BOS> 私 の 意見 は あなた の と は 全く 違 う 。 <EOS>,my opinion is entirely different from yours . <EOS>,my opinion is entirely different from yours . <EOS>
<BOS> 彼女 は 昨日 より ずっと 体 の 具合 が い い 。 <EOS>,she 's much better today than yesterday . <EOS>,she is heaps better than she was . <EOS>
<BOS> 花 が とても 水 を 欲し が っ て い る 。 <EOS>,the flower is crying out for water . <EOS>,some flowers wants a flower . <EOS>
<BOS> 名前 は ちょっと わか ら な い ん で す けど 。 <EOS>,<EOS>,<EOS>
<BOS> 彼女 は 庭 に 見とれ て た っ て い た 。 <EOS>,she stood in <UNK> of the garden . <EOS>,she was in a garden on the garden . <EOS>
<BOS> 彼 は 、 決して 約束 を 破 ら な い 。 <EOS>,he never breaks his promise . <EOS>,he never breaks his promise . <EOS>
<BOS> 途中 で 私 の 車 が 故障 し た 。 <EOS>,my car broke down on the way . <EOS>,my car broke down on my way . <EOS>
<BOS> 喫煙 席 を お 願 い し ま す 。 <EOS>,smoking , please . <EOS>,<EOS>
<BOS> 娘 の 父親 は 金離れ が い い 。 <EOS>,her father is liberal with money . <EOS>,her father is a good man . <EOS>
<BOS> 試験 が 目前 に 迫 っ た 。 <EOS>,the examination is near at hand . <EOS>,the examination broke up late at the . <EOS>
<BOS> 昨日 は 雨 が 降 っ た 。 <EOS>,it rained yesterday . <EOS>,we had a heavy rain yesterday . <EOS>
<BOS> <UNK> の ところ で 間に合 う 。 <EOS>,<EOS>,by the first place , you will be in trouble . <EOS>
<BOS> なかなか や る なあ 。 <EOS>,it 's pretty good . <EOS>,<EOS>
<BOS> 残念 で す が 。 <EOS>,what a pity ! <EOS>,<EOS>
<BOS> ご 協力 ありがとう 。 <EOS>,thank you for your cooperation . <EOS>,thank you for your kindness . <EOS>
